Layer Name,EPSG,x_min,y_min,x_max,y_max
govmap:layer_accessibleballotboxes,3857,34.3273449120809,29.5443607292938,35.8385120204861,33.2771466739299
govmap:layer_accid_muni,3857,34.2674205836375,29.4877578831595,35.8953835619697,33.335148102238
govmap:layer_accid_taz,3857,34.2675866682628,29.4902607112164,35.8954487863479,33.3342299445321
govmap:layer_accidents,3857,34.3044199451324,29.4921928460603,35.8430914929834,33.2900522777965
govmap:layer_accidents2016,3857,34.3108407052561,29.5443223046522,35.8248333000968,33.287382672363
govmap:layer_accidents2017,3857,34.329779962698,29.5247596306446,35.8492432692159,33.2830104822285
govmap:layer_add_3d_images,3857,33.8099758037638,27.0215002011801,36.3062664775854,35.4512772873235
govmap:layer_add_bakashot_appointment_map,3857,34.5086126163532,29.4868531401013,35.7616113597878,33.2604466313736
govmap:layer_add_bakashot_appointment_map_extension,3857,34.5803378326595,31.2345596127347,35.6943808530329,33.2074209198306
govmap:layer_add_bakashot_minister_decision,3857,34.6278548391352,29.6918253914815,35.5202319830697,33.0369694644577
govmap:layer_add_bakashot_no_warrant,3857,34.8457676013692,31.9793473677697,35.3591524925028,32.9482698594446
govmap:layer_add_bakashot_published,3857,34.5370159509932,29.4874024969749,35.7616113597878,33.2604466313736
govmap:layer_add_control_points,3857,33.0178446331445,26.6091301580663,37.1388015983646,36.2142287446472
govmap:layer_add_maritime_bounds_isr_cyp,3857,32.2767445897246,32.3222248554424,34.5899283952197,34.211113664289
govmap:layer_add_maritime_bounds_isr_north,3857,32.7650612670378,32.766877073312,36.107661819493,33.8583143608842
govmap:layer_add_parcel_3d,3857,35.1814546953865,31.7658237475634,35.1941923591197,31.779385562936
govmap:layer_add_parcel_3d_areas,3857,35.1810555770697,31.7658108745748,35.1944058831035,31.7794144671057
govmap:layer_add_projects_ur_muchraz,3857,34.5822907329815,29.5618638680951,35.2421498290881,33.0083463950121
govmap:layer_add_rain_area_planning_prod,3857,34.2674762265048,29.4877578822597,35.895383576039,33.3352377073568
govmap:layer_add_shituf_peola_ezori_line,3857,34.9765029985945,29.5329769647441,35.5598831192679,31.304310020805
govmap:layer_add_shituf_peola_ezori_point,3857,31.5304279484662,25.5529645509848,37.3976810438601,38.6828280312697
govmap:layer_add_shituf_peola_ezori_polygon,3857,35.5224913967423,32.4101031997066,35.5722579579718,32.4341954619131
govmap:layer_add_shomrei_haderech_prod,3857,33.3762967380484,26.6626846799944,36.8579578281599,36.111424668384
govmap:layer_addictcareclinics,3857,34.0508307388908,30.0745614642169,36.1779236317955,33.9788847176914
govmap:layer_additional_arrest_mahoz,3857,34.2670269229874,29.4926344051196,35.8953835619767,33.3351480519192
govmap:layer_additional_arrest_stations,3857,33.6912251522599,26.816579002904,36.5643395798738,35.9539030699747
govmap:layer_additional_mahiya,3857,33.6466630033051,26.7941828033551,36.6720132107521,35.9903173369886
govmap:layer_additional_model_yezug,3857,34.2670269229874,29.4926344051196,35.8953835619767,33.3351480519192
govmap:layer_additional_rights_mahoz,3857,34.2670269229874,29.4926344051196,35.8953835619767,33.3351480519192
govmap:layer_additional_rights_stations,3857,33.6912251522599,26.816579002904,36.5643395798738,35.9539030699747
govmap:layer_addr_bechirot,3857,34.3265247054053,29.4918934265601,35.6963149530652,33.285955741842
govmap:layer_address_layer_currency,3857,34.3195211447389,29.4944990889976,35.7170245136015,33.286813640048
govmap:layer_admin_projects_takuma,3857,34.302921366232,31.0965088501735,34.7248359024778,31.7770453056169
govmap:layer_administration_areas_new,3857,34.2679443867038,29.4895652336705,35.8971161956736,33.3278539997604
govmap:layer_ages65_plus,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_agriculturaltourism,3857,33.1386264998256,26.8046851112144,37.0175216151678,36.0530539429557
govmap:layer_agriculture_districts,3857,34.2669324557833,29.4904233908042,35.8953317761302,33.3340723307332
govmap:layer_agriculture_offices,3857,33.979502050633,29.9413347804606,36.2533569973767,34.5876337906767
govmap:layer_agriparcels,3857,34.2716493562533,29.5504884945135,35.8777719800803,33.2902689939486
govmap:layer_ai_aoi_buildings,3857,34.5052270886602,29.5226908795281,35.5580037578266,32.9591302807489
govmap:layer_ai_digital_twin_trees,3857,34.5052270886602,29.5226908795281,35.5580037578266,32.9624729344612
govmap:layer_ai_mask_layer,3857,34.5052265340619,29.522693452633,35.5580007576936,32.9624761551826
govmap:layer_airport,3857,34.6930157121341,29.5781060407081,35.6185562571841,33.0236449419215
govmap:layer_airstrip,3857,34.3954763490799,30.5843365077046,35.7684197652212,33.2709963873659
govmap:layer_all_cities_committees,3857,34.6095298262779,31.7096548846247,35.2665711773745,32.8426834100594
govmap:layer_alloclots_v2,3857,34.2805247069527,29.5504069138212,35.7197823748215,33.2846268629466
govmap:layer_am_bus_vol_1,3857,34.3028551995992,29.4920726832346,35.8395767692423,33.2704232934864
govmap:layer_am_bus_vol_2,3857,34.3029842003148,29.4922156822562,35.8391547667055,33.2704232934864
govmap:layer_ambrosia,3857,33.2860610871035,29.135602415602,36.9571208195323,34.9580553600008
govmap:layer_amidarbuildings,3857,34.425946999919,29.5437158002618,35.5827750953951,33.2781090503282
govmap:layer_anchoragearea,3857,34.5642739577683,31.8026084198296,35.028614950222,32.9222223573226
govmap:layer_ant_nurseries,3857,30.0103024321414,23.555825230019,44.2050269388363,37.3890341859638
govmap:layer_antena_hakama,3857,33.7273574304286,26.8075109857487,36.4737813945944,35.9499312433088
govmap:layer_ap5,3857,34.405024104823,29.5294477304626,35.7322146670331,33.2404060888901
govmap:layer_aq_realtime,3857,34.2189677101535,29.4911011401469,35.8948083616706,33.3347362702605
govmap:layer_aq_regions,3857,34.2191192607018,29.4909037189972,35.8949589957213,33.334537939586
govmap:layer_aquatic_habitats_line_v2,3857,34.3610578011404,29.5431683692161,35.823510002188,33.326446610828
govmap:layer_aquatic_habitats_pnt,3857,33.0538207864033,26.7357541406491,37.1343303215967,36.151377040818
govmap:layer_area_authority,3857,34.3937558928267,29.4906167519469,35.6500870742036,33.0437905491387
govmap:layer_area_authority_gvm,3857,34.3937558928267,29.490616751947,35.6500870742036,33.0437905491387
govmap:layer_area_teva,3857,34.2691918342875,29.4913966676215,35.8931097167399,33.3330519165216
govmap:layer_asbestos,3857,35.0239316819769,32.8388359824018,35.2045386613354,33.1955184748136
govmap:layer_ashkelon_1006,3857,34.5817894038805,31.6741693729629,34.6158801331227,31.6994475917448
govmap:layer_ashkelon_hasamim,3857,34.5825191979412,31.6807400814359,34.6624773561139,31.7653448025141
govmap:layer_atarei_ratag,3857,33.5306095741188,26.6901140855484,36.712217422659,36.0885755355339
govmap:layer_atikot_sites_itm,3857,34.2971126911499,29.5370632907427,35.900628962842,33.3278676544005
govmap:layer_atm,3857,33.2236039123684,26.6770668682553,36.8902610345295,36.1001881336268
govmap:layer_atractions,3857,33.2549780026827,26.6597314289074,36.9109425556317,36.1022289191061
govmap:layer_atudotinbar,3857,34.790199969456,31.2508355001026,35.5273663446678,32.9708415504101
govmap:layer_atudotreavachasystem,3857,34.6565969938623,31.7809767173439,35.7683874773201,33.2662950237312
govmap:layer_atudotshiltonmekomi,3857,34.5418289226495,29.5576434600411,35.5920823305642,33.207884454168
govmap:layer_avg_solar_potential,3857,35.192339633774,31.7479527631881,35.2187307050654,31.7704996278274
govmap:layer_banks,3857,33.5386582583326,26.8034026826901,36.6254483057049,35.9734026678717
govmap:layer_basin,3857,34.2186279793617,29.4748130472032,35.9623643273122,33.6302849593141
govmap:layer_batei_din_avoda,3857,34.3228634096821,30.0697421368413,35.7350790431154,33.9911237355601
govmap:layer_batei_mishpat,3857,33.6466630033051,26.7941828033551,36.6720132107521,35.9903173369886
govmap:layer_bateydin,3857,33.8258770791671,29.9602138379872,36.2739707531516,34.2424867764124
govmap:layer_beaches,3857,34.6485249473737,29.5456187345334,35.6494948889051,33.0805483735482
govmap:layer_beit_shean_7_5,3857,34.2297657374361,29.486702534185,35.8953318637383,33.3340721753466
govmap:layer_bhirot_all1,3857,34.284563710739,29.5442974290965,35.8385120204861,33.2780476721559
govmap:layer_bicycle_jer_2019,3857,35.1548122934972,31.7176070687508,35.2470556688121,31.8284632401368
govmap:layer_bicyclerental,3857,33.6104994409797,28.6447304104906,36.5287161058229,35.1956779297701
govmap:layer_bike_mahirlair,3857,34.7411218988309,31.923554483357,34.9287961161146,32.1835252396017
govmap:layer_bike_net_center,3857,34.6360049292876,31.7281177454116,35.0493684204295,32.4437811652731
govmap:layer_bike_net_tlv,3857,34.7338484868594,31.9879086255056,34.8743361914441,32.1980627279253
govmap:layer_bl_lin_p,3857,34.530455519625,30.9572899856638,35.5759830972475,33.0057027105253
govmap:layer_bldg_risk,3857,34.5517946212565,29.5402084614448,35.6799956304409,33.2835093982277
govmap:layer_bldg_solar541,3857,34.2820791960231,29.4938221561307,35.8414823893888,33.2860948961631
govmap:layer_bldg_solar541_v2,3857,34.2820791960231,29.4938221561307,35.8414823893888,33.286094896163
govmap:layer_bombshelters,3857,33.157830836176,26.8321410556653,36.8679959004015,35.8741838702147
govmap:layer_bph_infra_exist,3857,34.54385290414,30.6079402376593,35.3384115633506,33.0833034700679
govmap:layer_bph_infra_plan,3857,34.3171969218469,30.6094371792465,35.5922871762359,33.0750356497103
govmap:layer_brakim,3857,11657770950045,26.0619395943918,11657770950045,26.0619395943918
govmap:layer_branches_company,3857,34.568785035895,29.5570678527062,35.6874265085844,33.1966754803968
govmap:layer_brt_line,3857,34.7401772957332,31.8695612161267,34.9546122967915,32.3276564074333
govmap:layer_btl,3857,33.6953117260133,26.8174437263882,36.5569326940347,35.9529954032532
govmap:layer_btp_community_sw,3857,34.5588591208277,31.6656905489611,35.2131991135258,32.8291112352737
govmap:layer_btp_crime_num,3857,34.4291244791484,29.5805621594077,35.7820441636291,33.269507374376
govmap:layer_btp_crime_severity,3857,34.5684086225927,29.5805621594077,35.7820441636291,33.269507374376
govmap:layer_btp_police_sw,3857,34.7552533405808,31.1623115448635,35.3342746236514,32.9275625996538
govmap:layer_btp_property,3857,34.7826897077268,31.2450525817002,35.2872930461984,32.8187256310471
govmap:layer_btp_set_admin,3857,34.2843447082869,29.5582248576447,35.8374580639684,33.2771467324762
govmap:layer_building_layer_currency,3857,34.265772122243,29.4892509187038,35.9020744417162,33.3417132821542
govmap:layer_buoy,3857,33.9591333508128,30.4534224990916,35.5940786274043,34.245519108916
govmap:layer_bus_speed,3857,34.2839662983552,29.4920726767276,35.8395772603954,33.282199671894
govmap:layer_bus_speed_delta,3857,34.2839662983552,29.4920726767276,35.8395772603954,33.282199671894
govmap:layer_bus_stops,3857,33.0863275311898,26.6501894520464,37.0374616121751,36.1266018723174
govmap:layer_bus_stops_mot,3857,34.2846752978628,29.4924486761815,35.8391112602428,33.2836766717253
govmap:layer_bus_terminal,3857,34.5665661362097,29.5562896776463,35.5691114686272,33.2094715665324
govmap:layer_bus_terminal_fcl,3857,34.4316841549153,29.5561890175409,35.7082464355186,33.2207407780842
govmap:layer_bus_terminal_strat,3857,34.4323540110607,29.5405498693121,35.7719125587556,33.2814207182269
govmap:layer_cadaster_notes,3857,34.5572372852449,30.0042986385714,35.8540099467606,33.0166260164877
govmap:layer_campings,3857,33.4782506590003,27.3148629319143,36.816894896967,35.752635420243
govmap:layer_car_accidents,3857,33.1440740969192,26.7370270288691,36.9915999084336,36.0946779481461
govmap:layer_caraccident,3857,34.3147524128518,29.5201220261542,35.8386266798275,33.2895767612364
govmap:layer_caravansrental,3857,33.4476450717875,26.9005994283905,36.615809509653,35.5999469224207
govmap:layer_carparks,3857,34.1521812606277,29.9707494130263,35.8015032836719,34.188326909254
govmap:layer_carparks_eng,3857,34.3662307524395,30.983221179621,35.5967267189251,33.625346152332
govmap:layer_cell_active,3857,33.0480103150871,26.6278960773705,37.1145285133912,36.170574692351
govmap:layer_census_2022_sa_age19p,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_age2065p,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_age65p,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_agem,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_hh05p,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_hh1825p,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_hht,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_k5,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_k65,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_parkp,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_pop,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_popd,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_szav,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_v0p,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_veh2,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_whav,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_sa_wop,3857,34.2674205836375,29.4905258624737,35.895383563039,33.335148102238
govmap:layer_census_2022_setl_age19p,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_age2065p,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_age65p,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_agem,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_hh05p,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_hh1825p,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_hht,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_k5,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_k65,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_parkp,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_pop,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_popd,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_szav,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_v0p,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_veh2,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_whav,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_census_2022_setl_wop,3857,34.2843272368136,29.5530466736904,35.8386843565247,33.2786153441586
govmap:layer_center_intention,3857,33.6877425378082,26.7869759584041,36.6705905594921,36.0263790630161
govmap:layer_chambers,3857,33.8252375176679,29.9588622788259,36.2695719628475,34.2543490616024
govmap:layer_checkpoints_pt_eng,3857,33.7880117918073,26.9218931643427,36.3575935706682,35.4895838723143
govmap:layer_civil_labour_force,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_clinicinsurance,3857,33.3993423785339,26.7581715094232,36.8028205044345,36.0610327717374
govmap:layer_clinics,3857,34.3164743028132,29.5421286770564,35.8388812599519,33.2806846722684
govmap:layer_closedareas,3857,34.2925370763549,31.5944486538124,35.1052982242337,33.1658200538831
govmap:layer_clusterregion,3857,34.2674205836375,29.5528142071735,35.8953835619697,33.335148102238
govmap:layer_cmplx_solar_poten541,3857,34.2813926341544,29.4941474627563,35.8395947442614,33.2827535536459
govmap:layer_coastline075,3857,34.4914280454801,29.49057882706,35.1063435586566,33.0942091874302
govmap:layer_coastline075_eng,3857,34.4914280454801,29.49057882706,35.653044550269,33.0943082549476
govmap:layer_coastline100,3857,34.4923899121247,29.4920784639862,35.6509083039636,33.0943082549476
govmap:layer_coastline100_eng,3857,34.4923899121247,31.5943785611535,35.1074147079547,33.0943082549476
govmap:layer_coastline208_kinneret,3857,35.5161238395428,32.7054911364642,35.649840180045,32.8966503744397
govmap:layer_coastline300,3857,34.4939851361889,29.4949515441756,35.6530445502691,33.0942574951954
govmap:layer_collegel,3857,33.793635176683,29.0654720338453,36.3688449022122,35.0230870861172
govmap:layer_cong_tax_rings,3857,34.7085935424195,31.9411486591171,34.9338652772528,32.1993846572217
govmap:layer_contacts_geo200,3857,34.212114524979,29.5045552904782,35.9620175547112,33.3406913855354
govmap:layer_contacts_geo200_eng,3857,34.212114524979,29.5045552904782,35.9620175547112,33.3406913855354
govmap:layer_contaminated_soils,3857,33.3204364981472,26.7292035287321,36.9092617957246,36.0507740760774
govmap:layer_contour,3857,34.2125712394665,29.4826889437498,35.9052275315494,33.3289737671988
govmap:layer_contour_eng,3857,34.2707168467252,29.4910502111123,35.8929997238363,33.3298048627337
govmap:layer_contours,3857,33.5833409987759,31.2833385362325,35.1720921225446,33.183361665093
govmap:layer_contours_eng,3857,33.5833409987759,31.2833385362325,35.1720921225446,33.183361665093
govmap:layer_contractors_all_areas,3857,34.2671545636473,29.4892509186617,35.8961940496512,33.3357999717512
govmap:layer_conventioncenters,3857,33.8100081156771,29.6256636762794,36.3340114370945,34.1691036490847
govmap:layer_conventioncenters_eng,3857,29.6859981526626,28.1306247696087,37.641665136411,37.6575277637292
govmap:layer_coorporations,3857,33.4697345849501,26.6846284526414,36.6646231987423,36.1133351781705
govmap:layer_county,3857,34.2674138612044,29.487757884064,35.8953835760529,33.3352377091599
govmap:layer_crossing,3857,34.5864708714572,30.7976826749518,35.1961447704129,32.9613988245204
govmap:layer_cvfr,3857,34.2822904108053,29.5493152278214,35.7278996803917,33.2206850502289
govmap:layer_cvfr_mot,3857,34.2822873844483,29.5493148353678,35.7278959291891,33.2206823775631
govmap:layer_daily_bus_vol,3857,34.3028551995992,29.4920726832346,35.8396667675711,33.2704232934864
govmap:layer_dead_sea_borders,3857,35.2728828342754,30.8967463930127,35.4759731645919,31.491772661308
govmap:layer_dead_sea_delek,3857,35.3595137998435,31.0224971292381,35.3752443727799,31.0385516239885
govmap:layer_dead_sea_factories,3857,35.3586792896319,31.0223349527502,35.3805620609148,31.0484483982726
govmap:layer_dead_sea_pools,3857,35.3555958230175,30.9623868524806,35.4548531381286,31.3503498026387
govmap:layer_dead_sea_potential,3857,35.1801864471645,31.0208743576821,35.3743097224199,31.0467093927253
govmap:layer_dead_sea_quaries,3857,35.3435068439166,30.9927430702049,35.405408703497,31.4071629085001
govmap:layer_dead_sea_timlahat,3857,35.1991258055917,30.9771419482979,35.4538406976436,31.360056640761
govmap:layer_dead_sea_waste,3857,35.3579179199175,31.0063434192643,35.3855293130754,31.1505375661464
govmap:layer_defensetimezones,3857,34.2670144841043,29.493002148149,35.8963765342593,33.3357924003036
govmap:layer_defi,3857,30.7991850474369,20.6499111473183,38.0216255809687,38.6900059708968
govmap:layer_defiblirators,3857,34.3168043020224,29.491308676823,35.8091522619921,33.2780016718727
govmap:layer_demandareas,3857,34.8602209250335,32.2704536025555,35.052191348691,32.6716606727323
govmap:layer_density1967,3857,34.2193178538141,29.4904233657791,35.8953319714103,33.3340723292848
govmap:layer_density1967_eng,3857,34.2193178538141,29.4904233657791,35.8953319714103,33.3340723292848
govmap:layer_depo_lrt_metro,3857,34.7398087488246,31.7475368430452,35.2403651403982,32.8059805187278
govmap:layer_depth_points,3857,32.3853516996664,29.8680013272458,36.3818535325898,34.5989846121604
govmap:layer_derech_eretz_layer_currency,3857,34.2657721212026,31.0592655222497,35.7801622932498,32.9513624634639
govmap:layer_deshesoilsurvey,3857,34.2674059389719,29.5420973982526,35.7780729179895,33.2795265940175
govmap:layer_diagnostic_institutes,3857,33.9294954883189,26.9918094381245,36.0264950101559,35.5429697005344
govmap:layer_disabilities,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_district,3857,34.2674205836375,29.4877578831595,35.8953835619697,33.335148102238
govmap:layer_district_border,3857,34.2676155941582,29.4879435317537,35.8956051560634,33.335451012152
govmap:layer_districts_additional,3857,34.2674205836375,29.4877578831595,35.8953835619697,33.3351481022381
govmap:layer_districts_new,3857,34.2649239681722,29.4926344285035,35.8964052872594,33.3358221274154
govmap:layer_divuchim2014,3857,33.2167774284291,26.8012222730877,36.9272078494454,36.0033028663075
govmap:layer_divuchim2015,3857,33.2167817313463,26.802133761217,36.9272035465281,36.0029122285377
govmap:layer_divuchim2016,3857,33.2167774284291,26.8012222730877,36.9272078494454,36.0033028663075
govmap:layer_divuchim2017,3857,33.2415144104962,26.8012222730877,36.9164444492972,36.0033028663075
govmap:layer_divuchim2018,3857,33.2415144104962,26.8012222730877,36.9164444492972,36.0033028663075
govmap:layer_divuchim2019,3857,33.1660298557794,26.802133761217,36.9497441244513,36.0029122285377
govmap:layer_divuchim2020,3857,33.1660272106006,26.8019267838827,36.94974676963,36.0033951756512
govmap:layer_divuchim2021,3857,33.1660272106006,26.8019267838827,36.94974676963,36.0033951756512
govmap:layer_divuchim2022,3857,33.1660272106006,26.8019267838827,36.94974676963,36.0033951756512
govmap:layer_divuchim2023,3857,34.2825827092301,29.5623673014132,35.8025573376104,33.2429546581206
govmap:layer_diyurmemshalti_bldg,3857,34.745176505613,29.4906997016639,35.2428839232712,32.1964757591654
govmap:layer_doctors,3857,34.3164743028132,29.5428696765447,35.8388812599519,33.2717186774768
govmap:layer_drainage_authorities,3857,34.2669324138003,29.490423368192,35.8953318688612,33.3340721740467
govmap:layer_durable_goods,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_earthquake_intensity,3857,34.3046600665739,29.4867025359681,35.8953318677919,33.3289455829592
govmap:layer_earthquakes,3857,32.0002032811876,27.002802679631,37.979803246595,35.9983025624728
govmap:layer_economylots_moch,3857,34.3310946170355,29.5504069138212,35.77575837868,33.2846268629466
govmap:layer_economylots_v2,3857,34.3310946170355,29.5504069138212,35.7200365880096,33.080801353774
govmap:layer_edu_setl_board_schools,3857,33.1497962552819,26.9547623796897,37.0102370375919,35.6548825865126
govmap:layer_edu_setl_schools,3857,33.3311266690617,26.8160974378842,36.9324581584599,35.9757562531261
govmap:layer_education,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_elect_regions,3857,34.218187011621,29.4901115692041,35.8982436228387,33.3337142978615
govmap:layer_elect_regions_eng,3857,34.218187011621,29.4901115692041,35.8982436228387,33.3337142978615
govmap:layer_electiondistricts,3857,34.2658379275038,30.1826956962335,35.8886026525822,33.3308329039071
govmap:layer_emergancy_hospitals,3857,33.8045547391355,26.9634474994631,36.3050441569088,35.6008277512637
govmap:layer_emergencyfuelstations,3857,33.3983618786453,26.7588859966142,36.8077956373494,36.0791678881598
govmap:layer_employee_jobs,3857,34.2669324104309,29.4879001526033,35.895331864711,33.334072176381
govmap:layer_employment,3857,34.5434698063631,29.5472329764214,35.7156745021456,33.1991578681844
govmap:layer_energy_openblock,3857,32.9723806944852,31.6262668492703,35.0304645775605,33.6444470662573
govmap:layer_energy_petroleumrights,3857,33.2287264341541,31.1313202745037,35.8127375106692,33.3413061542816
govmap:layer_energy_summer_indep_2,3857,34.2845017002936,31.1893860223321,34.6458416293543,31.6223546718567
govmap:layer_energy_well,3857,33.3416604418679,30.1281238204757,35.7622025744931,33.2465105363076
govmap:layer_energy_winter_indep_2,3857,34.2845017002936,31.1893860223321,34.6458416293543,31.6223546718567
govmap:layer_energy_zonesofferedl,3857,33.3768500767033,31.8180006469931,34.6003805122693,32.7155515223353
govmap:layer_esip_0304,3857,34.4907935832531,31.5942683809392,35.1064031365829,33.0955295613588
govmap:layer_esip_0304_eng,3857,34.4907935832531,31.5942683809392,35.1064031365829,33.0955295613588
govmap:layer_events_eng,3857,34.2012329340944,30.8037096719357,36.0711415923987,34.0144996709408
govmap:layer_ezorim,3857,34.2649239681722,29.4926344285035,35.8964052872594,33.3358221274154
govmap:layer_f_natural,3857,33.6051811180662,29.4699341441009,36.0721904834439,33.4864576299504
govmap:layer_fast_lane_gate,3857,34.7560196355166,31.9648078662964,34.8678740519466,32.3262203579029
govmap:layer_fast_lanes,3857,34.7556341933364,31.9679241112783,34.9346584050354,32.3251418471469
govmap:layer_faults,3857,34.7883929240864,29.508942303432,35.753184871168,33.3395106515567
govmap:layer_faultsgeo200,3857,34.2709619788192,29.5044767143788,35.9526655995583,33.3406660716212
govmap:layer_fiber_deployment,3857,34.2810467138277,29.4905654664107,35.8416731527942,33.2993857674894
govmap:layer_fieldschool,3857,33.8091939616312,26.7147123302213,36.5112966196746,36.0301154433812
govmap:layer_fire_admin,3857,34.2676155941582,29.4879435317536,35.8956052767405,33.3354509917623
govmap:layer_fire_areas,3857,33.9317211409403,29.4533325998047,35.8714033786785,33.3344620599322
govmap:layer_fire_stations,3857,33.4098837316271,26.7720568856667,36.7771104237637,36.0001069639689
govmap:layer_floodplain,3857,34.4565166172457,29.5441998743001,35.5870530469118,33.0719311366197
govmap:layer_from4kmgaza,3857,34.2798624235927,31.1856649364926,34.6093817305898,31.6274277005208
govmap:layer_from7kmgaza,3857,34.2893263788813,31.1598775357813,34.6409715497882,31.6498423138788
govmap:layer_gariatricofakim,3857,34.610272847062,31.297752642167,34.6325763496887,31.3154339929428
govmap:layer_gas_pipeline,3857,34.2911974196091,31.6375622188194,34.9154109906783,32.5944475405385
govmap:layer_gas_pipeline_eng,3857,34.2911974196091,31.6375622188194,34.9154109906783,32.5944475405385
govmap:layer_gasstations,3857,33.339065345425,26.6883032320708,36.8660480006856,36.1092013825882
govmap:layer_gazetteer,3857,32.9204988170312,26.610539894658,37.196888062178,36.2113928262634
govmap:layer_general_membership_ma,3857,34.3303073811127,29.5948245939961,35.7492132706408,33.2780329785737
govmap:layer_geo_contact,3857,34.2121293696542,29.5046174230512,35.9621374334946,33.3406751469585
govmap:layer_geo_faults,3857,34.2709219003496,29.5045393950382,35.9527103260027,33.3406465618566
govmap:layer_geo_formation,3857,34.2121293696542,29.5044519569233,35.9621845831165,33.3406751469585
govmap:layer_geo_plutonics,3857,34.8297469692137,30.5111930963954,35.7803719783284,33.3245643776014
govmap:layer_geo_scars,3857,34.9075038774687,29.8630926767481,35.0119702341244,30.7514475606141
govmap:layer_geographic_committee_border,3857,34.2674205836374,29.4877578831595,35.8953835619697,33.3351481022381
govmap:layer_geusthouse,3857,33.6109676782581,26.7853936818687,36.7633088698952,35.9968236681862
govmap:layer_giur_class,3857,33.8318749755559,26.9795485059829,36.3013701137111,35.5881831191005
govmap:layer_glass_recylce_stands,3857,33.0862651678178,26.7383568457941,37.0385763356647,36.0873449146726
govmap:layer_government_decision_922,3857,34.9363095676707,32.1047691580333,35.3583852816735,32.8188979196351
govmap:layer_govinfostand,3857,33.7044553628767,26.8505401519147,36.5527746807114,35.909569418837
govmap:layer_gps_axis_cover,3857,34.2188074936095,29.4906943784971,35.8951088619446,33.3319737901435
govmap:layer_gps_etkes_cover,3857,34.3835430731046,29.4906943784971,35.8951088619446,33.3319737901435
govmap:layer_gps_go_cover,3857,34.2838584634398,29.5092818119943,35.8372648271586,33.3083114167487
